FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label,is_phishing,domain,registered_domain,ip_addresses,name_servers
4070.txt,https://www.personalisedvideos.co.uk,35,www.personalisedvideos.co.uk,28,0,uk,100.0,0.904761905,0.028555,0.062577345,2,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,2022,1106,1,personalisedvideosco,0.0,0.0,0,0,0,1,1,0,0,3,0,1,1,1,0,0,0,0,1,77,17,20,58,9,53,1,0,www.personalisedvideos.co.uk,personalisedvideos.co.uk,[],[]
504063.txt,https://www.johnwhock.com,24,www.johnwhock.com,17,0,com,100.0,1.0,0.5229071,0.053689661,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,244,9381,1,johnwhock,100.0,100.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,8,8,16,60,0,60,1,0,www.johnwhock.com,johnwhock.com,['216.155.104.8'],"['khafre.acceleration.net', 'sahure.acceleration.net', 'menkaure.acceleration.net', 'niuserre.acceleration.net', 'khufu.acceleration.net']"
8055320.txt,https://doreenrrnocn.wixsite.com/attt,37,doreenrrnocn.wixsite.com,24,0,com,55.21997622,0.65,0.5229071,0.064261393,3,1,0,0,0.0,26,0.703,0,0.0,0,0,0,3,0.081,1,64,151,1,doreenrrnocnwixsiteattt,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,1,0,1,doreenrrnocn.wixsite.com,wixsite.com,"['162.159.143.12', '172.66.3.8']","['dns3.p07.nsone.net', 'dns2.p07.nsone.net', 'dns1.p07.nsone.net', 'dns4.p07.nsone.net']"
7979859.txt,https://storageapi-stg.fleek.co/11155412-9369-4fb9-89ba-bdd238c9ced9-bucket/index.html.html,90,storageapi-stg.fleek.co,23,0,co,16.14429162,0.55,0.0059772,0.036904712,2,1,0,0,0.0,49,0.544,21,0.233,0,0,0,12,0.133,1,2,99,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,storageapi-stg.fleek.co,fleek.co,"['104.26.14.211', '172.67.68.7', '104.26.15.211']","['scott.ns.cloudflare.com', 'rihana.ns.cloudflare.com']"
683454.txt,https://www.fujisankei-g.co.jp,29,www.fujisankei-g.co.jp,22,0,jp,100.0,0.733333333,0.0230451,0.049158662,2,2,0,0,0.0,14,0.483,0,0.0,0,0,0,3,0.103,1,1773,308,1,fuisankei-gco,0.0,0.0,1,0,1,0,0,1,0,6,0,1,0,0,0,0,0,0,1,8,9,7,6,1,413,1,0,www.fujisankei-g.co.jp,fujisankei-g.co.jp,"['52.199.172.74', '52.192.24.22']","['ns-957.awsdns-55.net', 'ns-1268.awsdns-30.org', 'ns-1576.awsdns-05.co.uk', 'ns-414.awsdns-51.com']"
op205.txt,https://dynerso.com/,20,dynerso.com,11,0,com,80.71625344,1.0,0.5229071,0.064786715,3,0,0,0,0.0,10,0.5,0,0.0,0,0,0,2,0.1,1,44,5090,1,dynerso,100.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,dynerso.com,dynerso.com,[],[]
mw130740.txt,http://www.bax-2021.cf,22,www.bax-2021.cf,15,0,cf,59.50854701,1.0,0.0001858,0.022632061,2,1,0,0,0.0,5,0.227,4,0.182,0,0,0,2,0.091,0,20,209,1,bax-2021,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.bax-2021.cf,bax-2021.cf,[],[]
mw176448.txt,http://www.2958111.com,22,www.2958111.com,15,0,com,63.63636364,1.0,0.5229071,0.024806454,3,1,0,0,0.0,3,0.136,7,0.318,0,0,0,1,0.045,0,25,80,1,2958111,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,www.2958111.com,2958111.com,[],[]
38894.txt,https://www.nafsa.org,20,www.nafsa.org,13,0,org,100.0,1.0,0.0799628,0.065067147,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,971,1573,1,nafsa,100.0,100.0,1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,1,7,4,12,79,0,24,1,0,www.nafsa.org,nafsa.org,"['172.67.74.28', '104.26.0.104', '104.26.1.104']","['adam.ns.cloudflare.com', 'samara.ns.cloudflare.com']"
586794.txt,https://www.mountgambier.sa.gov.au,33,www.mountgambier.sa.gov.au,26,0,au,100.0,0.684210526,0.0100856,0.059890446,2,3,0,0,0.0,18,0.545,0,0.0,0,0,0,3,0.091,1,837,4748,1,mountgmbiersgov,0.0,0.0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,29,2,5,303,1,300,1,0,www.mountgambier.sa.gov.au,mountgambier.sa.gov.au,"['3.165.102.79', '3.165.102.70', '3.165.102.37', '3.165.102.2']","['rosa.ns.cloudflare.com', 'kyle.ns.cloudflare.com']"
8039124.txt,https://potablehastydrivers.diegoroo.repl.co/login,49,potablehastydrivers.diegoroo.repl.co,36,0,co,28.97748247,0.606060606,0.0059772,0.060389279,2,2,0,0,0.0,37,0.755,0,0.0,0,0,0,4,0.082,1,29,2562,1,potablehastydriversdiegoroorepllogi,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,potablehastydrivers.diegoroo.repl.co,repl.co,[],"['scott.ns.cloudflare.com', 'gabriella.ns.cloudflare.com']"
oph02685.txt,http://c0aa7fe732e9.ngrok.io/huntington2/huntington2/scms/,58,c0aa7fe732e9.ngrok.io,21,0,io,22.38745098,0.5,0.0129268,0.048522674,2,1,0,0,0.0,37,0.638,8,0.138,0,0,0,6,0.103,0,4,93,0,0,5.555555556,2.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,c0aa7fe732e9.ngrok.io,ngrok.io,"['18.140.137.220', '18.141.83.88', '47.130.23.15', '175.41.148.246', '3.0.121.23']","['ns-146.awsdns-18.com', 'ns-1654.awsdns-14.co.uk', 'ns-1482.awsdns-57.org', 'ns-886.awsdns-46.net']"
17792.txt,https://www.ilgiornale.it,24,www.ilgiornale.it,17,0,it,100.0,1.0,0.012178,0.063359349,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,15235,1967,1,lgornale,0.0,0.0,1,1,1,1,0,1,0,8,0,1,1,0,1,0,1,0,1,1126,8,12,393,0,78,1,0,www.ilgiornale.it,ilgiornale.it,"['222.165.164.10', '222.165.164.75']","['ns-1686.awsdns-18.co.uk', 'ns-860.awsdns-43.net', 'ns-266.awsdns-33.com', 'ns-1147.awsdns-15.org']"
mw168929.txt,http://www.pan.bjzm365.com,26,www.pan.bjzm365.com,19,0,com,59.22222222,0.727272727,0.5229071,0.038361461,3,2,0,0,0.0,10,0.385,3,0.115,0,0,0,2,0.077,0,3,35,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.pan.bjzm365.com,bjzm365.com,['168.76.254.123'],"['ns2.julydns.com', 'ns1.julydns.com']"
mw182358.txt,http://www.birthdayeventdxb.com,30,www.birthdayeventdxb.com,24,0,com,61.19047619,1.0,0.5229071,0.049265473,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,2,40,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.birthdayeventdxb.com,birthdayeventdxb.com,[],[]
mw90783.txt,http://www.reconxl.noip.biz,27,www.reconxl.noip.biz,20,0,biz,61.67279412,0.666666667,0.0017975,0.055011671,3,2,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,2,2826,1,reconxlnoip,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,www.reconxl.noip.biz,noip.biz,"['76.223.54.146', '13.248.169.48']","['ns1.namefind.com', 'ns2.namefind.com']"
8021017.txt,https://indeliblescentedroutes.sucursalvistual.repl.co/,54,indeliblescentedroutes.sucursalvistual.repl.co,46,0,co,27.0355017,0.534883721,0.0059772,0.058578926,2,2,0,0,0.0,43,0.796,0,0.0,0,0,0,3,0.056,1,198,869,1,indeliblescentedroutessucursalvistualrepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,indeliblescentedroutes.sucursalvistual.repl.co,repl.co,[],"['scott.ns.cloudflare.com', 'gabriella.ns.cloudflare.com']"
48335.txt,https://www.thetablet.co.uk,26,www.thetablet.co.uk,19,0,uk,100.0,0.833333333,0.028555,0.06019677,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,1852,3838,1,thetabletco,0.0,0.0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,23,3,16,116,12,28,1,0,www.thetablet.co.uk,thetablet.co.uk,"['104.21.19.168', '172.67.186.253']","['dns2.stabletransit.com', 'dns1.stabletransit.com']"
108251.txt,https://www.tvb.org,18,www.tvb.org,11,0,org,100.0,1.0,0.0799628,0.050653691,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,2573,9381,1,tvb,100.0,100.0,0,1,1,0,0,1,0,3,1,1,0,1,0,0,0,0,1,25,41,43,133,5,146,1,0,www.tvb.org,tvb.org,"['104.21.64.84', '172.67.179.113']","['dana.ns.cloudflare.com', 'jerry.ns.cloudflare.com']"
52449.txt,https://www.pollingreport.com,28,www.pollingreport.com,21,0,com,100.0,1.0,0.5229071,0.062237159,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,520,291,1,pollingreport,100.0,100.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,0,10,3,0,14,1,0,www.pollingreport.com,pollingreport.com,['192.185.52.194'],"['ns1296.hostgator.com', 'ns1295.hostgator.com']"
mw144426.txt,http://www.myartopus.com,23,www.myartopus.com,17,0,com,84.44632291,1.0,0.5229071,0.060364078,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,11,77,1,myartopus,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,www.myartopus.com,myartopus.com,['192.185.129.222'],"['ns1.bh-ht-13.webhostbox.net', 'ns2.bh-ht-13.webhostbox.net']"
8025429.txt,https://poiyutr.weebly.com/,26,poiyutr.weebly.com,18,0,com,65.43209877,0.571428571,0.5229071,0.05370995,3,1,0,0,0.0,16,0.615,0,0.0,0,0,0,2,0.077,1,129,368,1,poiyutrweebly,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,1,poiyutr.weebly.com,weebly.com,"['74.115.51.9', '74.115.51.8']","['ns-1797.awsdns-32.co.uk', 'ns-1500.awsdns-59.org', 'ns-123.awsdns-15.com', 'ns-646.awsdns-16.net']"
713457.txt,https://www.opi.gr,17,www.opi.gr,10,0,gr,100.0,1.0,0.0016589,0.054718084,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,621,3917,1,opi,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,8,7,57,0,46,1,0,www.opi.gr,opi.gr,['213.158.90.235'],"['ns160.grserver.gr', 'ns159.grserver.gr']"
221134.txt,https://www.insit.ru,19,www.insit.ru,12,0,ru,100.0,1.0,0.0180132,0.059483297,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1647,929,1,insit,100.0,100.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,38,33,35,176,1,26,1,0,www.insit.ru,insit.ru,['217.64.140.117'],"['ns2.insit.ru', 'ns.insit.ru']"
474488.txt,https://www.eaglepicher.com,26,www.eaglepicher.com,19,0,com,100.0,1.0,0.5229071,0.064883349,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,668,3062,1,eaglepicher,100.0,100.0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,8,5,24,54,0,12,1,0,www.eaglepicher.com,eaglepicher.com,['23.185.0.4'],"['ns3-06.azuregov-dns.us', 'ns2-06.azuregov-dns.us', 'ns1-06.azuregov-dns.us', 'ns4-06.azuregov-dns.us']"
718337.txt,https://www.froelichtractor.com,30,www.froelichtractor.com,23,0,com,100.0,1.0,0.5229071,0.066932473,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,907,1350,1,froelichtractor,100.0,100.0,0,0,1,0,0,1,0,6,0,1,1,1,0,0,1,0,0,3,9,12,27,1,1,1,0,www.froelichtractor.com,froelichtractor.com,['199.34.228.159'],"['dns083.d.register.com', 'dns027.c.register.com', 'dns210.b.register.com', 'dns161.a.register.com']"
7978775.txt,https://s.eskus-oceu.icu/jp.php,30,s.eskus-oceu.icu,16,0,icu,31.56899811,0.5,3.98e-05,0.049897312,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,5,0.167,1,35,126,1,seskus-oceujpph,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,s.eskus-oceu.icu,eskus-oceu.icu,[],[]
mw15935.txt,http://www.pwuxmeudc.cf,22,www.pwuxmeudc.cf,16,0,cf,51.06837607,1.0,0.0001858,0.043030696,2,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,8,49,1,pwuxmeud,88.88888889,88.88888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.pwuxmeudc.cf,pwuxmeudc.cf,[],[]
600986.txt,https://www.joeboxer.com,23,www.joeboxer.com,16,0,com,100.0,1.0,0.5229071,0.065332182,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,5770,39282,1,joeboxer,100.0,100.0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,113,1,26,128,5,109,1,0,www.joeboxer.com,joeboxer.com,"['104.21.41.111', '172.67.164.113']","['melinda.ns.cloudflare.com', 'chuck.ns.cloudflare.com']"
mw120726.txt,http://www.overikucoful.biz,26,www.overikucoful.biz,20,0,biz,52.02205882,1.0,0.0017975,0.051918131,3,1,0,0,0.0,14,0.538,0,0.0,0,0,0,1,0.038,0,2,36,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.overikucoful.biz,overikucoful.biz,[],[]
51608.txt,https://www.emv.vic.gov.au,25,www.emv.vic.gov.au,18,0,au,100.0,0.363636364,0.0100856,0.05322891,2,3,0,0,0.0,10,0.4,0,0.0,0,0,0,3,0.12,1,628,1069,1,emvvicgov,0.0,0.0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,8,2,10,95,3,11,1,0,www.emv.vic.gov.au,emv.vic.gov.au,"['54.206.131.243', '54.79.177.182']","['ns-1309.awsdns-35.org', 'ns-1903.awsdns-45.co.uk', 'ns-121.awsdns-15.com', 'ns-550.awsdns-04.net']"
op271.txt,http://yahoo-109384-104404.square.site/,39,yahoo-109384-104404.square.site,31,0,site,41.12903226,0.5,0.0017656,0.034268885,4,1,0,0,0.0,15,0.385,12,0.308,0,0,0,5,0.128,0,13,117,1,yahoo-109384-104404square,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,yahoo-109384-104404.square.site,square.site,"['74.115.51.5', '74.115.51.4']","['ns-1248.awsdns-28.org', 'ns-810.awsdns-37.net', 'ns-311.awsdns-38.com', 'ns-1816.awsdns-35.co.uk']"
117671.txt,https://www.mspp.gouv.ht,23,www.mspp.gouv.ht,16,0,ht,100.0,0.555555556,2.47e-05,0.040501956,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,1356,6807,1,msppgouv,0.0,0.0,1,0,1,0,0,1,0,5,0,1,1,1,0,0,1,0,1,23,12,17,67,4,63,1,0,www.mspp.gouv.ht,mspp.gouv.ht,['50.28.87.47'],"['ns4.haitihosting.ht', 'ns3.haitihosting.ht']"
8069668.txt,https://5b7ce49b-a8e8-47af-bae5-435171f78fc7.id.repl.co/,56,5b7ce49b-a8e8-47af-bae5-435171f78fc7.id.repl.co,47,0,co,28.73136193,0.25,0.0059772,0.031924489,2,2,0,0,0.0,22,0.393,18,0.321,0,0,0,8,0.143,1,198,869,1,5b7ce49b-a8e8-47af-bae5-435171f78fc7idrepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5b7ce49b-a8e8-47af-bae5-435171f78fc7.id.repl.co,repl.co,[],"['gabriella.ns.cloudflare.com', 'scott.ns.cloudflare.com']"
230547.txt,https://www.jtc.gov.sg,21,www.jtc.gov.sg,14,0,sg,100.0,0.571428571,0.0008953,0.0472481,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,2513,2209,1,jtcgov,0.0,0.0,0,0,1,0,0,1,0,2,0,1,1,1,0,0,1,0,0,39,2,19,184,2,34,1,0,www.jtc.gov.sg,jtc.gov.sg,['45.223.62.145'],"['ns3.gdnsec.com', 'a8-64.akam.net', 'a9-65.akam.net', 'a1-6.akam.net', 'ns10.gdnsdef.com', 'ns7.gdnsdef.com', 'ns12.gdnsdef.com', 'ns9.gdnsec.com', 'a3-67.akam.net', 'ns12.gdnsec.com', 'a2-65.akam.net', 'a20-66.akam.net']"
810523.txt,https://www.ndga.net,19,www.ndga.net,12,0,net,100.0,1.0,0.0384199,0.057434614,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,541,480,1,ndga,100.0,100.0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,42,1,0,2,0,19,1,0,www.ndga.net,ndga.net,['162.215.248.209'],"['ns1.site5.com', 'ns2.site5.com']"
mw70455.txt,http://www.blissbureau.com,25,www.blissbureau.com,19,0,com,78.66666667,1.0,0.5229071,0.056545497,3,1,0,0,0.0,13,0.52,0,0.0,0,0,0,1,0.04,0,9,42,1,blissbureau,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.blissbureau.com,blissbureau.com,['13.56.33.8'],"['ns2.brandbucket.com', 'ns1.brandbucket.com']"
mw71254.txt,http://www.lokalised.com,23,www.lokalised.com,17,0,com,91.63144548,1.0,0.5229071,0.063584308,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,4,200,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,www.lokalised.com,lokalised.com,['107.158.223.94'],"['simone.ns.cloudflare.com', 'jasper.ns.cloudflare.com']"
2684.txt,https://www.car72.ru,19,www.car72.ru,12,0,ru,100.0,1.0,0.0180132,0.046894275,2,1,0,0,0.0,4,0.211,2,0.105,0,0,0,1,0.053,1,2985,2631,1,ca72,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,86,7,31,486,4,18,1,0,www.car72.ru,car72.ru,['194.58.115.221'],"['ns5.hosting.reg.ru', 'ns6.hosting.reg.ru']"
8031931.txt,https://vvbb420--precautiio33.repl.co/,37,vvbb420--precautiio33.repl.co,29,0,co,30.81252477,0.576923077,0.0059772,0.044637268,2,1,0,0,0.0,20,0.541,5,0.135,0,0,0,4,0.108,1,198,869,1,vvbb420--precautiio33repl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,vvbb420--precautiio33.repl.co,repl.co,[],"['scott.ns.cloudflare.com', 'gabriella.ns.cloudflare.com']"
423558.txt,https://www.snl.lu,17,www.snl.lu,10,0,lu,100.0,1.0,0.0002773,0.049735469,2,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,661,1816,1,sn,66.66666667,66.66666667,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,56,16,32,110,0,114,1,0,www.snl.lu,snl.lu,['213.133.104.154'],"['ns.second-ns.com', 'ns3.second-ns.de', 'ns1.your-server.de']"
621987.txt,https://www.gartenbox.at,23,www.gartenbox.at,16,0,at,100.0,1.0,0.0038776,0.058442443,2,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,290,827,1,grtenbox,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,6,14,0,6,1,0,www.gartenbox.at,gartenbox.at,['88.99.250.46'],"['ns1.domaintechnik.at', 'ns3.domaintechnik.at', 'ns2.domaintechnik.at', 'ns4.domaintechnik.at']"
mw141609.txt,http://www.4g.xbvmv.com,22,www.4g.xbvmv.com,16,0,com,46.28099174,0.875,0.5229071,0.034944824,3,2,0,0,0.0,8,0.364,1,0.045,0,0,0,2,0.091,0,2,32,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.4g.xbvmv.com,xbvmv.com,[],[]
mw205779.txt,http://www.dhlexpressshipping.com,32,www.dhlexpressshipping.com,26,0,com,60.9152752,1.0,0.5229071,0.049743616,3,1,0,0,0.0,20,0.625,0,0.0,0,0,0,1,0.031,0,2,42,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.dhlexpressshipping.com,dhlexpressshipping.com,[],[]
514223.txt,https://www.orthokids.org,24,www.orthokids.org,17,0,org,100.0,1.0,0.0799628,0.061388047,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1110,686,1,thokids,77.77777778,77.77777778,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,9,21,156,25,12,1,0,www.orthokids.org,orthokids.org,"['172.67.71.139', '104.26.5.197', '104.26.4.197']","['patryk.ns.cloudflare.com', 'kimora.ns.cloudflare.com']"
856296.txt,https://www.teteven.bg,21,www.teteven.bg,14,0,bg,100.0,1.0,0.0003954,0.058754955,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,1714,10440,1,teteven,100.0,100.0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,46,15,28,77,1,21,1,0,www.teteven.bg,teteven.bg,['45.158.28.61'],"['ns1-28-61.superdnsserver.net', 'ns2-28-61.superdnsserver.net']"
8017836.txt,https://bengoassociates.com/view/ofc1/index.html,47,bengoassociates.com,19,0,com,41.01219512,1.0,0.5229071,0.058886073,3,0,0,0,0.0,33,0.702,1,0.021,0,0,0,5,0.106,1,15,202,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,bengoassociates.com,bengoassociates.com,"['172.67.171.51', '104.21.28.254']","['dee.ns.cloudflare.com', 'noah.ns.cloudflare.com']"
396838.txt,https://www.cornells.com,23,www.cornells.com,16,0,com,100.0,1.0,0.5229071,0.07010062,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1498,16721,1,rnells,75.0,75.0,1,0,1,0,0,1,0,5,0,1,0,1,0,0,1,0,0,37,3,18,49,6,52,1,0,www.cornells.com,cornells.com,"['198.49.23.144', '198.49.23.145', '198.185.159.144', '198.185.159.145']","['gina.ns.cloudflare.com', 'ivan.ns.cloudflare.com']"
698410.txt,https://www.newton.co,20,www.newton.co,13,0,co,100.0,1.0,0.0059772,0.063690994,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,836,16551,1,newton,100.0,100.0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,1,1,12,18,14,28,0,40,1,0,www.newton.co,newton.co,['198.202.211.1'],"['ns-1944.awsdns-51.co.uk', 'ns-1236.awsdns-26.org', 'ns-165.awsdns-20.com', 'ns-620.awsdns-13.net']"
63081.txt,https://www.mujib100.gov.bd,26,www.mujib100.gov.bd,19,0,bd,100.0,0.75,0.000138,0.029597162,2,2,0,0,0.0,9,0.346,3,0.115,0,0,0,2,0.077,1,937,138,1,muji100gov,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,11,14,2,2,10,1,0,www.mujib100.gov.bd,mujib100.gov.bd,['157.245.246.248'],"['dns1.bcc.gov.bd', 'dns2.bcc.gov.bd']"
mw154045.txt,http://www.privatcamvideo.de,27,www.privatcamvideo.de,21,0,de,71.66474433,1.0,0.0326503,0.056021745,2,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,8,49,1,privatcamvieo,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,www.privatcamvideo.de,privatcamvideo.de,[],[]
oph03032.txt,http://ipfs.io/ipfs/bafybeidmeyzm2yb4fwndpue5bqjr4dubya7j2ambe5hluyoxztucsg5qp4/index.html,90,ipfs.io,7,0,io,11.0127256,1.0,0.0129268,0.036067107,2,0,0,0,0.0,69,0.767,9,0.1,0,0,0,5,0.056,0,191,7866,1,ipfsipfsbafybeidmeyzm2yb4fwndpue5bqjr4dubya7j2ambe5hluyoxztucsg5qp4indexhtml,0.0,0.0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,3,0,1,ipfs.io,ipfs.io,['209.94.90.1'],"['tate.ns.cloudflare.com', 'clarissa.ns.cloudflare.com']"
789271.txt,https://www.kudzubug.org,23,www.kudzubug.org,16,0,org,100.0,1.0,0.0799628,0.036217458,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,458,9381,1,kudzubug,100.0,100.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,19,22,28,0,50,1,0,www.kudzubug.org,kudzubug.org,"['199.16.172.235', '199.16.173.179']","['ns-1955.awsdns-52.co.uk', 'ns-386.awsdns-48.com', 'ns-1462.awsdns-54.org', 'ns-692.awsdns-22.net']"
611543.txt,https://www.penmorepress.com,27,www.penmorepress.com,20,0,com,100.0,1.0,0.5229071,0.067919775,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,2435,34370,1,penmorepress,100.0,100.0,0,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,1,52,5,10,104,1,110,1,0,www.penmorepress.com,penmorepress.com,['160.153.0.21'],"['ns22.domaincontrol.com', 'ns21.domaincontrol.com']"
mw132637.txt,http://www.edllat.xyz,21,www.edllat.xyz,14,0,xyz,68.0,1.0,0.0017496,0.040464013,3,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,49,753,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,www.edllat.xyz,edllat.xyz,[],[]
